County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Travis,453,0270,4530270,8915,5762,3884,6.9,1615
Travis,453,0271,4530271,8916,3374,2373,4.0,1223
Travis,453,0272,4530272,8917,7177,3781,5.6,90
Travis,453,0273,4530273,8918,5008,2501,6.0,62
Travis,453,0274,4530274,8919,6071,3230,7.4,296
Travis,453,0275,4530275,8920,3018,1981,5.9,613
Travis,453,0290,4530290,8924,5848,4567,2.9,1188
Travis,453,0291,4530291,8925,1533,1014,4.9,390
Travis,453,0292,4530292,8926,5477,2529,6.0,0
Travis,453,0293,4530293,8927,6230,2853,5.7,0
Travis,453,0294,4530294,8928,3324,2241,4.8,1
Travis,453,0300,4530300,8929,2956,1841,9.7,498
Travis,453,0301,4530301,8930,3451,2108,9.1,587
Travis,453,0302,4530302,8931,4755,3199,5.5,1127
Travis,453,0303,4530303,8932,623,7,0.0,1
Travis,453,0304,4530304,8933,5160,2212,8.5,1004
Travis,453,0305,4530305,8934,2948,2104,8.5,704
Travis,453,0306,4530306,8935,4531,3831,7.9,2039
Travis,453,0307,4530307,8936,4596,3584,8.6,1805
Travis,453,0310,4530310,8937,4268,2773,11.5,631
Travis,453,0311,4530311,8938,5286,2907,9.4,537
Travis,453,0312,4530312,8939,5768,5213,20.1,985
Travis,453,0313,4530313,8940,3792,2272,10.6,456
Travis,453,0314,4530314,8941,3724,2487,12.1,628
Travis,453,0315,4530315,8942,4827,3930,15.1,739
Travis,453,0320,4530320,8943,5122,3880,6.1,1671
Travis,453,0321,4530321,8944,2567,2039,5.0,236
Travis,453,0322,4530322,8945,3891,3210,3.9,14
Travis,453,0323,4530323,8946,3501,2463,3.9,159
Travis,453,0324,4530324,8947,3810,2679,6.6,169
Travis,453,0325,4530325,8948,1463,828,6.8,4
Travis,453,0326,4530326,8949,4100,3129,4.6,33
Travis,453,0327,4530327,8950,3670,2619,3.1,381
Travis,453,0330,4530330,8951,5551,3596,15.0,1199
Travis,453,0331,4530331,8952,2474,1889,17.3,932
Travis,453,0332,4530332,8953,3470,2356,21.9,1022
Travis,453,0333,4530333,8954,3364,2070,19.9,913
Travis,453,0334,4530334,8955,4199,2736,15.7,1085
Travis,453,0335,4530335,8956,4534,2914,15.8,952
Travis,453,0336,4530336,8957,4688,1815,21.4,383
Travis,453,0337,4530337,8958,6809,2702,25.2,569
Travis,453,0340,4530340,8959,4692,3338,10.4,1724
Travis,453,0341,4530341,8960,3601,2492,18.8,1085
Travis,453,0342,4530342,8961,4579,3279,18.9,1431
Travis,453,0343A,4530343A,8962,3671,2038,9.2,1050
Travis,453,0343B,4530343B,8963,71,37,8.1,19
Travis,453,0344,4530344,8964,4286,2797,11.8,1439
Travis,453,0345,4530345,8965,4193,2966,16.5,1338
Travis,453,0346,4530346,8966,5889,3391,9.6,1744
Travis,453,0347,4530347,8967,4452,3077,7.7,1374
Travis,453,0348A,4530348A,8968,4355,2091,12.3,966
Travis,453,0348B,4530348B,8969,627,330,12.7,31
Travis,453,0349,4530349,8970,4865,2970,13.1,462
Travis,453,0350,4530350,8971,6883,3943,13.5,1730
Travis,453,0351,4530351,8972,6208,2702,11.7,539
Travis,453,0352,4530352,8973,4496,2077,10.7,366
Travis,453,0353,4530353,8974,4436,2270,4.4,453
Travis,453,0354,4530354,8975,4867,3586,6.7,1864
Travis,453,0355,4530355,8976,1098,934,9.4,485
Travis,453,0356,4530356,8977,3644,2178,8.5,1006
Travis,453,0357,4530357,8978,4935,2819,13.7,1298
Travis,453,0358,4530358,8979,4218,3342,11.5,1828
Travis,453,0360,4530360,8980,4333,2809,9.4,23
Travis,453,0370,4530370,8988,6206,2886,10.8,52
Travis,453,0371,4530371,8989,3642,1850,5.7,36
